id,Z,female,low_income,baseline_score,D,Y
10317,0,1,1,27.25696230493943,0,56.68793397332401
10318,0,1,1,31.68582408768037,0,56.17760702478141
10319,0,0,0,47.67889276400867,0,61.94837734990686
10320,0,0,1,69.0011740250123,0,65.22133054014861
10321,0,0,1,66.28439563926757,0,61.18748418904299
10322,1,0,0,56.71789543448349,1,64.84779898688036
10323,0,1,1,40.01660351641269,0,58.68678032121377
10324,0,0,1,28.19814063311967,1,58.51220359719539
10325,1,0,1,45.27543782207074,1,65.44357996989595
10326,0,0,0,33.40129486212174,0,62.00054164496309
10327,0,1,1,40.74801801294146,0,59.59716084968325
10328,0,1,1,25.24122267953395,1,57.37330787356971
10329,0,1,1,53.29019969657923,0,61.85847538523519
10330,0,1,0,57.19563305478663,1,66.97166385963126
10331,1,1,0,43.98512593203656,1,62.13818808460268
10332,1,1,1,54.31157781108136,1,66.39130887141205
10333,1,1,0,42.67255316705857,1,64.09980903564329
10334,1,1,1,60.37169612777394,0,63.70713071928537
10335,1,0,0,63.97282752055659,1,67.09434058311037
10336,0,1,0,63.2929608535613,1,65.82444697743125
10337,1,0,1,45.48600503361843,1,62.30705044244646
10338,0,1,0,63.70750618766423,0,68.52617481488994
10339,1,0,0,52.82877730069808,1,65.75321767209579
10340,1,1,0,69.9714463452778,1,65.46455245458604
10341,1,1,1,43.55733876141464,0,58.10665810659059
10342,1,1,1,36.98393134911564,0,59.04612078574942
10343,0,1,0,37.51989886785027,0,60.5439115329165
10344,1,0,1,44.57081525155665,1,62.45556207853587
10345,0,1,1,52.13678103250493,0,64.70521001033421
10346,1,1,0,47.00118674580198,0,62.88061666271107
10347,0,1,1,52.82829010164554,1,62.62696442477728
10348,1,0,0,58.91704539203481,0,66.20141585445076
10349,0,0,0,35.99198664824067,1,62.11157913498111
10350,0,0,0,65.55348163889275,0,62.80204156938278
10351,0,0,0,54.4471514954227,0,63.03744024496437
10352,1,1,0,26.29728125401957,1,61.52472980489598
10353,1,0,0,57.52773076580301,0,65.32980492816962
10354,1,0,0,50.58909359187662,1,62.24383444567895
10355,1,0,0,39.23267593369467,0,61.88773593910814
10356,0,0,0,39.00438545115873,0,62.10328704480698
10357,1,1,0,47.64705112952808,1,62.4408387385693
10358,1,0,0,39.37999847221266,1,63.91838678641101
10359,1,0,0,53.10845375044815,0,62.3704502465319
10360,1,0,1,48.94097516320376,1,63.43808121572601
10361,1,1,1,44.700995089343,1,65.11579841829605
10362,1,1,1,42.41830582726906,1,61.14975436441053
10363,0,1,0,42.13898822392617,0,62.87463154043891
10364,1,0,1,12.55868222542446,0,53.44700476814685
10365,0,1,1,43.92775860592068,0,63.3387381048663
10366,1,0,1,50.96726650965958,1,65.64128924231571
10367,1,0,0,59.71405577416223,1,63.70938902801635
10368,1,0,0,48.89017101702542,0,62.15938743784364
10369,1,1,1,46.40014232027396,1,63.95882244462062
10370,1,0,0,64.34398758029349,1,65.98856181585802
10371,0,1,0,47.73666731173379,1,58.96379685394341
10372,0,0,0,33.88867920354631,1,59.20372627227368
10373,1,0,0,65.23164902837725,0,64.63765066841576
10374,0,1,1,49.29239207748912,0,63.52377599864424
10375,0,0,0,55.52293781477081,0,64.34702299861947
10376,0,1,0,41.05489942485543,0,60.3845682294815
10377,0,0,1,40.15862602612458,0,62.71974970922086
10378,0,0,0,45.99713604896916,1,62.30759917694169
10379,1,1,0,69.04936617424093,1,69.28213888300246
10380,1,1,0,62.4116612621114,1,68.10567733313643
10381,1,1,1,48.441570526051,1,65.01313630405966
10382,0,0,1,38.78901224556194,0,61.69901484691497
10383,1,1,0,45.48725843172673,1,61.94647802054499
10384,1,0,0,37.84906640867261,0,60.11083708359893
10385,0,1,1,60.80892242612421,0,64.20122584077416
10386,0,1,0,43.60600569312869,0,63.57660835417006
10387,0,1,0,48.07770629054836,1,63.47508844226025
10388,0,0,1,63.07233800636619,0,64.0578808578173
10389,0,1,0,50.36478118539221,0,62.80828105750913
10390,1,0,0,45.66450384949623,0,64.69891687726792
10391,1,0,0,53.52432804517766,1,60.79215608415236
10392,0,0,1,50.34946126305698,0,65.17567760235377
10393,0,1,0,42.08156896928386,1,59.8288595259033
10394,0,0,1,49.93109872109677,0,60.58201609968969
10395,0,0,0,32.27724988519462,0,59.41377272688936
10396,1,0,0,46.19858533251091,1,61.03264177099813
10397,0,0,1,54.13174342746706,0,61.87912351791843
10398,1,1,0,63.56781771619728,1,65.87281021892127
10399,0,1,0,35.41601745197229,1,60.30903560195613
10400,0,0,1,53.68286267684121,0,66.71358270736781
10401,1,0,0,52.09806067230928,1,64.43093769573935
10402,1,1,0,62.36820950138618,1,63.58687240285604
10403,1,0,1,38.7870119726298,0,58.57303506691478
10404,1,1,1,41.54131504314638,1,62.33351096678138
10405,1,1,1,57.58941088651747,1,63.96819111676853
10406,1,1,0,32.4135793729528,1,59.16212734548065
10407,1,0,0,49.47128906404949,1,66.59835803757527
10408,0,0,0,46.44912811085457,0,64.06713632249587
10409,0,1,1,36.23287704886722,0,58.83699526176679
10410,0,0,0,51.54019373688336,0,62.81849841498911
10411,0,0,0,45.34562304548168,0,57.84896828267084
10412,1,0,1,48.72940434723024,1,60.53810238813705
10413,0,1,0,42.44033218270391,0,62.89177378731586
10414,0,0,1,51.77825114365837,0,61.51215565606996
10415,1,1,1,48.27024981369787,1,60.52013125831011
10416,1,0,1,46.94440004346141,1,61.77856097926622
10417,1,0,0,51.03760767871988,1,64.35041882361897
10418,0,1,0,75.78648659874568,0,66.65183581233821
10419,1,0,0,57.11340268654189,0,64.24461478359973
10420,0,1,1,28.78475642630008,1,57.33959170800618
10421,1,0,1,38.89531154844233,1,62.35137618602646
10422,0,0,1,41.07917160311921,0,61.47779076109596
10423,0,0,0,59.93484947074042,1,64.29457913193022
10424,1,0,1,52.57034154888608,0,59.51804671301393
10425,0,0,1,57.02452926973341,0,61.919447119124
10426,1,0,0,61.18780649140946,0,65.67033703796471
10427,1,1,1,45.12752228186524,1,63.79648674355597
10428,0,0,0,63.66338190995433,0,63.50890157445016
10429,1,1,0,44.3202740541569,0,63.5488721670667
10430,0,1,0,48.85264246219035,0,62.77997169898109
10431,1,0,0,51.76397265960586,1,61.67069814409755
10432,0,1,0,32.97101102763384,1,59.82832471861536
10433,0,0,0,46.18962101646055,0,64.03712191033277
10434,0,1,0,59.58476620138867,1,64.6448606780299
10435,1,0,0,49.44522700811191,1,62.69008796777801
10436,1,0,1,53.43880351171408,0,60.21335804372504
10437,0,1,1,52.09113746579142,0,60.95634389417577
10438,1,0,0,48.85919482634785,0,61.27056826444678
10439,0,1,0,53.90060698386612,1,63.10204690556488
10440,0,0,1,55.65838779351726,0,64.80931160912968
10441,1,1,0,73.01405005257473,1,66.60827349455502
10442,0,1,0,62.17354252684488,0,63.44979073622836
10443,0,1,0,49.7628147540513,1,61.81549637733659
10444,0,1,0,36.95771974587389,1,63.69984716274378
10445,0,1,1,42.58318041561319,0,55.98426168300949
10446,1,0,1,33.7491700447219,1,58.02900770523851
10447,1,1,1,62.44063601560248,0,61.69322627181353
10448,1,0,1,54.82482417428795,1,60.35991453965874
10449,1,1,0,36.277292479156,0,59.63834916763147
10450,0,1,1,52.15103845291743,0,60.51515743668156
10451,0,1,0,66.29728685416677,0,62.27948194057618
10452,0,0,0,33.89563560465393,1,64.50574890592419
10453,1,1,1,39.83067690857705,1,59.74916930336691
10454,1,0,1,39.47942848686755,1,59.25929429134938
10455,1,1,1,71.02006009867577,0,65.4144223557583
10456,0,1,0,55.92452688985777,1,63.58872994449015
10457,0,1,0,41.07958971871502,0,62.36477147727017
10458,1,1,1,44.1647393459245,1,60.17811877983672
10459,1,1,1,60.16485902155685,1,61.27151691584964
10460,1,0,0,43.1131966285558,1,60.05454662851969
10461,1,0,0,36.02146576706907,1,58.84330564404637
10462,1,0,1,43.93914097000614,1,62.00179488424255
10463,0,0,1,39.55509731091885,0,59.16325366956898
10464,0,1,0,46.57153380119554,0,62.75595675239747
10465,1,0,1,46.27113172431601,1,63.67171426542705
10466,1,1,1,40.32902923659088,1,61.12427158577011
10467,1,0,0,46.99123507673616,1,59.82534732259433
10468,1,0,1,49.53750419628687,1,58.70911753095774
10469,0,0,1,47.89640807789006,0,61.07459379265643
10470,0,1,1,42.84852526124944,0,60.85393078426262
10471,1,1,0,61.51888303777271,0,63.06644268067513
10472,1,0,1,37.10839297857943,0,59.15918114135059
10473,1,1,1,34.00516172413521,1,58.41154917983152
10474,0,1,0,39.8484455455504,0,61.4618809761411
10475,1,1,0,44.3858098087095,1,62.17560587623496
10476,1,1,0,40.9198114962863,1,62.07267896558344
10477,1,1,0,52.75531177458253,0,64.74859977797429
10478,0,1,1,44.72442619167345,0,60.49219774392451
10479,1,0,1,48.88264554122082,1,63.35798970479235
10480,0,0,0,53.52065148854554,0,67.70517638193627
10481,1,1,0,81.85639913273478,1,66.67484920432814
10482,1,0,0,60.20376770144642,0,64.83337635873418
10483,0,1,1,41.54857249595666,0,56.68633237514361
10484,0,0,0,44.05344307646186,0,59.30780330254426
10485,0,0,1,42.48041147877593,0,60.91346569222038
10486,1,0,0,48.18632486183361,0,63.3718486545569
10487,1,0,1,38.3106929428904,1,63.38439798643812
10488,0,0,0,44.21113118228945,0,61.70626882995319
10489,1,0,0,41.25504020516092,1,60.18199361024001
10490,1,0,1,46.39527241863556,1,58.44444459862036
10491,1,1,0,58.76372904237506,0,60.49628585364766
10492,0,1,1,68.43826390800379,0,65.09370269746618
10493,0,0,0,52.33397989786497,0,65.2352026205224
10494,0,0,0,55.842657884046,1,62.61755047776276
10495,0,0,1,33.78762028713832,0,56.45371851460989
10496,0,0,0,48.21098811398656,1,60.40822224194929
10497,1,1,1,52.88167800327514,1,65.93590587357144
10498,0,0,1,40.62047908044806,0,62.26730532343736
10499,0,0,0,66.40103694823176,0,64.78545407126238
10500,1,1,0,67.46279693295467,1,63.25604190603764
10501,0,0,0,36.57011089965503,0,61.98743566039327
10502,1,1,0,51.57511964148276,1,65.63251309932603
10503,1,1,1,56.07087462753352,0,58.8388583158389
10504,0,1,0,55.62775595816441,0,66.05921888490721
10505,0,0,0,36.90862357599731,1,59.96073262560324
10506,0,1,1,29.98005588296066,0,59.27075890438626
10507,0,1,1,26.08645976338902,0,58.1814233222976
10508,1,0,1,54.46719317873337,1,62.81660078155318
10509,0,1,1,62.65037131407959,1,62.59246977921006
10510,1,1,0,61.22049213864443,0,65.42492183747217
10511,1,0,0,45.38890841121598,1,63.57709476257786
10512,1,0,1,57.2848883849914,1,64.72457501318721
10513,1,0,0,43.62462401559337,1,60.83000621054363
10514,1,1,0,71.65349386566332,1,69.78170825891046
10515,1,1,1,54.23609671154741,1,62.08679806837499
10516,1,0,1,50.19812273039609,1,60.75036220529246
10517,0,0,0,34.66676416024633,1,59.59045773137414
10518,0,0,1,41.71031775998918,0,59.83908276242317
10519,1,0,0,62.46808651856541,1,65.0005086612599
10520,1,1,0,47.34044232108548,0,62.90548237900752
10521,0,0,1,35.15574324161827,0,57.92202430091481
10522,0,1,1,38.89026284779983,0,62.17476300106479
10523,1,1,0,65.00792116490143,0,67.44392377793096
10524,0,0,0,40.80154877690305,0,59.86647977139016
10525,1,0,0,46.8357842284391,0,63.36332272970896
10526,0,0,0,38.50254825350146,1,58.33152909052038
10527,0,1,0,44.33960173867634,1,65.43533828779353
10528,1,0,1,52.23119409574271,0,63.18844022665409
10529,0,1,0,36.9210230592829,0,61.66412233369862
10530,0,0,1,41.91333747915865,1,64.03754677408074
10531,0,1,0,42.71968362583124,0,62.01266341734537
10532,0,0,1,48.02036110147157,0,63.0805283498776
10533,0,0,0,40.69865134244416,1,60.95796308712394
10534,0,1,0,32.86346908074854,1,61.44153762767939
10535,1,1,0,69.98578779199238,1,67.21797675412657
10536,1,1,0,46.32972950244951,0,63.80722746256139
10537,1,1,0,30.60783274018986,0,58.58426506403875
10538,1,0,0,42.51211386067428,1,64.26718055463655
10539,1,1,1,42.46743968697383,0,62.74599957900538
10540,1,1,1,45.96126568697129,1,59.70979169382019
10541,0,0,0,37.44314650946453,1,63.28305303844483
10542,1,0,0,47.11666566859041,1,64.46814433055972
10543,0,1,0,61.30089385445469,0,66.52969192417326
10544,1,0,0,51.64340855909214,1,62.42819049269177
10545,0,1,0,60.04923567791123,0,67.61590802353876
10546,0,1,0,39.20590954659448,0,63.98336249509502
10547,1,1,1,56.4169799027062,0,62.48934900606162
10548,1,0,1,39.12388094054505,1,60.79102466313746
10549,0,0,1,43.68957209671061,0,61.75397462129075
10550,1,0,0,57.22026634069589,0,64.74579196082068
10551,0,1,0,46.21203739189222,1,63.81329308068128
10552,0,1,0,54.77239611942309,0,66.02915472566136
10553,0,0,0,37.74065723615563,1,59.09384511373045
10554,0,0,0,62.18316362980688,0,62.69933164758751
10555,0,1,1,36.34190677107198,0,59.12300376816642
10556,0,0,1,44.53941629949971,0,58.84306711132104
10557,0,0,1,38.50674718068701,0,60.66667058763421
10558,1,1,1,39.56223775877703,1,62.69983556797172
10559,0,0,1,43.4028212846819,0,57.71902112653172
10560,0,0,0,27.9189628357504,0,56.24980624375956
10561,0,0,1,39.28187361085772,0,60.70924181794929
10562,0,0,0,40.58274116289077,0,60.82155181968115
10563,0,1,0,53.02905231062307,1,64.22909060989147
10564,0,1,1,33.99396799216042,0,62.65179915287424
10565,1,0,0,42.30417993973098,1,62.04728857930338
10566,1,0,0,53.32532533899835,1,67.7248683624782
10567,0,1,0,48.00779671384394,0,59.6702223585572
10568,1,0,0,47.92301617922372,0,59.63080113675633
10569,1,1,1,40.47660225952888,1,63.92594052411275
10570,1,0,1,38.53722416281823,1,58.35416772881516
10571,0,1,1,59.80412515266466,0,62.71791848467119
10572,0,1,0,43.5320096639818,0,60.15701093112733
10573,1,0,1,46.69110132706176,1,63.47711096703908
10574,0,1,0,57.40930458962085,0,64.02052372570166
10575,1,1,0,44.98082541872076,1,62.18080625164593
10576,0,1,0,40.08615837100706,0,60.4148619557503
10577,1,0,1,58.49969541033089,1,64.20836173558445
10578,1,0,0,45.25423595649561,0,59.4277913809886
10579,1,0,1,63.05869025672486,1,63.49276799494174
10580,1,0,0,34.56507599746674,1,60.87223324413078
10581,0,0,0,59.42615148574323,1,66.27336114082802
10582,0,1,1,52.99556554106955,0,64.97011396231889
10583,1,0,0,62.82754559157724,0,61.09378005175956
10584,0,0,1,42.32291834129207,0,60.6595078112267
10585,0,1,1,44.40492491097606,1,59.48847037220033
10586,1,0,1,53.27224028952457,1,63.36892126134052
10587,0,0,1,32.85139172406336,0,57.41481493125591
10588,1,1,1,48.96385956601562,0,63.70627693230728
10589,1,1,1,44.19946545019392,1,66.44914212032468
10590,1,1,0,32.27862367815868,1,61.27344522032012
10591,1,1,0,61.02450870844578,0,62.18763809763657
10592,0,0,0,50.16460023555619,1,62.86584544894141
10593,1,1,1,39.69423601756164,1,59.18850774834222
10594,1,1,1,43.36044910526075,0,55.38257597933094
10595,1,1,0,54.85731735949636,1,63.28875781532214
10596,0,0,0,46.3858418865964,0,61.61446206305479
10597,0,1,1,64.44788750010122,0,61.51313986404218
10598,1,1,1,42.95642543306164,1,59.84649171185354
10599,0,1,0,70.17049633635534,0,65.19214409244458
10600,0,0,1,33.83009722759387,0,62.08122298540398
10601,1,1,0,69.08933669157676,1,68.04154875352417
10602,0,1,1,44.43245686072236,0,61.15820301778947
10603,1,1,0,51.04805599733344,0,63.25435776959949
10604,0,1,1,39.49876095552224,0,61.93899239257176
10605,1,1,1,41.45124478865716,1,60.18853005266037
10606,1,0,0,53.31671523104222,1,66.94570602473767
10607,0,1,1,50.1544194637562,0,60.64774112194279
10608,0,0,1,57.17633960897013,0,62.73421333648893
10609,0,1,0,41.73397245430142,0,59.05255500302579
10610,0,0,1,54.53995287796683,1,61.55567658317002
10611,0,1,0,44.4382814923678,0,60.35111572076536
10612,0,0,0,54.79725885421024,1,63.13861805514936
10613,0,1,1,33.71203547087538,1,58.85780319109165
10614,0,1,0,46.66872878665794,0,62.19078240927233
10615,1,0,1,43.77929549976469,1,62.72846805959313
10616,0,1,0,37.83787395891292,0,64.24253189138875
10617,1,0,0,32.78147763758857,0,59.50234060999799
10618,1,0,0,45.00272680419336,1,62.27854212040162
10619,1,0,0,55.02029810500208,0,65.36281061291426
10620,0,0,0,67.96390010815621,0,64.21420847973883
10621,0,1,0,50.37275930345298,0,64.86685093743158
10622,1,0,1,41.31773250142345,0,61.15095464159796
10623,0,0,1,55.09872682728637,0,61.95432527156032
10624,0,1,0,49.13727272716332,0,63.5363151492671
10625,1,1,1,50.20817335660625,1,58.9451228426533
10626,0,0,0,54.21897397024844,1,61.4626461808019
10627,1,0,0,54.56319184828067,0,61.20725424992693
10628,1,1,1,67.4173087711966,1,65.50093773729292
10629,1,1,1,49.8675699489648,0,62.32132879447506
10630,1,0,1,56.57239071134592,1,66.08106910247011
10631,0,1,0,49.73892894560696,0,59.07030276586713
10632,1,0,0,36.87827187945637,0,58.53021099146039
10633,0,1,0,64.69742067883035,0,65.35574956539372
10634,1,0,1,46.64342791007407,1,59.20374991336683
10635,1,1,1,47.15714795749893,0,62.06202107156928
10636,0,0,0,53.32453858469885,0,62.65441417612281
10637,1,0,0,56.98799442624468,1,63.48579305014857
10638,0,0,0,47.24739553356238,1,61.85808080362484
10639,1,0,1,47.36361678624917,1,61.48175037366921
10640,1,0,1,65.27518887233398,1,65.37765922427441
10641,1,0,1,54.21032015619004,1,64.84370717018885
10642,1,0,1,28.95914832579242,1,53.78463650077104
10643,1,0,0,33.98019752210077,0,63.32877009650512
10644,0,1,0,45.75650827712413,1,64.56110574611129
10645,1,0,1,59.92189330688127,0,62.0157856187713
10646,1,1,0,55.85592430543488,0,64.54487794908795
10647,0,0,1,57.71758179408622,0,62.55892484185613
10648,1,1,1,58.25128094875024,1,58.45553639097737
10649,1,1,0,50.47109642227828,1,65.30306403707723
10650,1,0,0,52.7696221602074,1,65.31457504078918
10651,0,0,0,42.05478984285234,1,61.2130272674931
10652,1,0,1,47.79971671650758,1,62.9672760438649
10653,1,1,0,65.14589588070071,0,64.39661650754702
10654,1,1,0,48.36017310157211,1,63.80764550332172
10655,0,0,1,57.82284712001728,0,60.5784145162223
10656,1,0,1,42.26703949255716,1,60.71306406428315
10657,0,0,0,42.56503868532462,1,64.48068054430931
10658,0,0,1,49.36905332939727,0,63.47409600237062
10659,0,1,0,50.48519104246824,0,64.85723895774842
10660,0,0,0,46.25099035770818,0,61.72317643060855
10661,1,1,1,36.50848351083203,1,61.89894189471637
10662,0,0,1,55.91039519540337,0,61.74897673518573
10663,1,1,1,52.3572540629912,1,60.74345906868691
10664,1,0,0,46.89395870184223,1,65.15922755973276
10665,0,0,1,54.16378762553036,0,64.51141397358593
10666,0,1,1,42.01874638613596,0,60.08505735123
10667,1,1,0,73.85623333241661,1,65.62622346819202
10668,0,1,1,49.7119830477199,1,62.49108719025094
10669,0,0,1,40.7234753440776,0,58.62777219478623
10670,0,1,0,58.11393498727181,0,66.51609118095737
10671,0,0,0,50.03693955217226,0,63.76933262685539
10672,1,0,0,68.16884970162302,0,65.34577488924027
10673,1,1,1,38.07668136415435,0,59.77750284826589
10674,1,1,1,26.20166041147679,1,58.88104427702162
10675,1,1,0,34.96325810952892,1,62.69325817930098
10676,1,1,0,69.42630088936406,1,66.29825979511915
10677,0,0,0,48.72818210340477,0,62.67415621737999
10678,1,0,1,48.43269637347841,0,57.36871777653025
10679,0,0,1,55.18076135797546,0,61.9253755737268
10680,1,0,0,51.46945433824506,1,63.02027785769729
10681,1,1,1,54.08977889440126,1,64.041130425235
10682,1,0,0,48.73362067834081,1,61.15571407225553
10683,0,0,1,44.14056736360465,0,62.3737686275685
10684,0,1,0,61.34650016513069,0,60.91811018597317
10685,0,0,0,71.08235733869577,0,69.13644928201835
10686,0,1,0,51.28812471838757,0,66.59415076147944
10687,0,1,1,47.84140662481618,0,58.10608200891796
10688,1,1,1,41.09490272599464,0,57.46672307278911
10689,0,1,0,55.24736031060118,0,63.23164095441283
10690,0,0,1,62.75823636942726,0,62.77948857993687
10691,1,0,1,42.29179127697802,1,62.63928682651684
10692,0,0,0,61.04068686099733,0,66.48709577213651
10693,0,1,0,57.02981324575878,0,64.46405212669113
10694,1,0,1,38.40576393223572,1,57.6280998466348
10695,1,1,1,30.6390353589172,1,60.04802856921327
10696,0,0,1,41.40289383642715,1,57.49999802754097
10697,0,1,1,33.56495218332428,0,57.71337519307571
10698,1,1,1,57.01380003817808,1,62.67068069871409
10699,0,1,1,40.07856471759438,1,58.46088938360896
10700,0,0,0,40.5943594713154,0,60.92638208964809
10701,0,1,1,49.95136454326536,0,61.77997324097534
10702,1,1,0,57.17024231990048,1,66.04708863319129
10703,1,1,1,35.86534347801462,1,62.73087121165285
10704,1,1,0,37.83129724551056,1,61.51047137091989
10705,0,0,1,34.7667922918924,0,59.42369175755213
10706,0,0,0,34.77825275751415,0,59.2436410532634
10707,0,0,0,53.84162810713315,0,63.01886087351488
